instance,maxRuntime,variableSelection,valueSelection,restarts,solutionsOverTime,isOptimal,runtime,nodes,fails,restarts,args
data/xcsp/cop23/CarpetCutting-test10_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.004,4949837,4949757,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/CarpetCutting-test10_c23.xml.lzma
data/xcsp/cop23/CarpetCutting-test13_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:989;t:0.160;nodes:55;fails:0;restarts:0)(obj:955;t:0.188;nodes:82;fails:21;restarts:0)(obj:759;t:76.141;nodes:92759;fails:92701;restarts:0)(obj:758;t:85.202;nodes:124528;fails:124467;restarts:0)(obj:741;t:85.209;nodes:124541;fails:124478;restarts:0)(obj:734;t:107.646;nodes:194752;fails:194688;restarts:0),false,1800.006,1015945,1015896,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/CarpetCutting-test13_c23.xml.lzma
data/xcsp/cop23/CarpetCutting-test14_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.015,722518,722444,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/CarpetCutting-test14_c23.xml.lzma
data/xcsp/cop23/CarpetCutting-test15_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.004,14661450,14661402,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/CarpetCutting-test15_c23.xml.lzma
data/xcsp/cop23/CarpetCutting-test16_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.005,3114978,3114941,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/CarpetCutting-test16_c23.xml.lzma
data/xcsp/cop23/CarpetCutting-test17_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.004,4950560,4950453,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/CarpetCutting-test17_c23.xml.lzma
data/xcsp/cop23/CarpetCutting-test18_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.004,7896080,7895981,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/CarpetCutting-test18_c23.xml.lzma
data/xcsp/cop23/CarpetCutting-test19_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:4771;t:11.754;nodes:17133;fails:17066;restarts:0)(obj:4721;t:11.763;nodes:17162;fails:17093;restarts:0)(obj:4671;t:11.771;nodes:17190;fails:17119;restarts:0)(obj:4621;t:11.779;nodes:17217;fails:17144;restarts:0)(obj:4571;t:11.786;nodes:17243;fails:17168;restarts:0)(obj:4521;t:11.792;nodes:17268;fails:17191;restarts:0)(obj:4471;t:11.797;nodes:17293;fails:17214;restarts:0),false,1800.006,11029205,11029135,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/CarpetCutting-test19_c23.xml.lzma
data/xcsp/cop23/CarpetCutting-test20_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.005,2946354,2946281,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/CarpetCutting-test20_c23.xml.lzma
data/xcsp/cop23/GBACP-UD02_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.007,29562497,29562234,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD02_c23.xml.lzma
data/xcsp/cop23/GBACP-UD01_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.005,9218524,9217917,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD01_c23.xml.lzma
data/xcsp/cop23/GBACP-UD03_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:6757;t:4.370;nodes:36722;fails:36181;restarts:0)(obj:6718;t:5.635;nodes:45226;fails:44684;restarts:0)(obj:6710;t:6.737;nodes:56939;fails:56395;restarts:0),false,1800.010,29714652,29714115,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD03_c23.xml.lzma
data/xcsp/cop23/GBACP-UD04_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.005,18449853,18449620,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD04_c23.xml.lzma
data/xcsp/cop23/GBACP-UD05_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.007,7960694,7960388,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD05_c23.xml.lzma
data/xcsp/cop23/GBACP-UD06_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.008,29494402,29494079,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD06_c23.xml.lzma
data/xcsp/cop23/GBACP-UD07_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:5197;t:216.096;nodes:1317478;fails:1316831;restarts:0)(obj:5077;t:216.102;nodes:1317488;fails:1316841;restarts:0)(obj:5075;t:216.115;nodes:1317532;fails:1316889;restarts:0)(obj:5061;t:216.130;nodes:1317636;fails:1316986;restarts:0)(obj:5055;t:216.142;nodes:1317726;fails:1317075;restarts:0)(obj:5045;t:216.144;nodes:1317731;fails:1317079;restarts:0)(obj:5035;t:217.500;nodes:1328221;fails:1327567;restarts:0)(obj:5025;t:770.789;nodes:5781103;fails:5780449;restarts:0),false,1800.008,13267668,13267022,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD07_c23.xml.lzma
data/xcsp/cop23/GBACP-UD08_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1329;t:377.430;nodes:6465880;fails:6465498;restarts:0)(obj:1293;t:377.710;nodes:6468883;fails:6468502;restarts:0)(obj:1290;t:377.755;nodes:6469853;fails:6469465;restarts:0)(obj:1169;t:379.014;nodes:6494060;fails:6493671;restarts:0)(obj:1096;t:379.017;nodes:6494114;fails:6493722;restarts:0)(obj:1066;t:379.020;nodes:6494186;fails:6493794;restarts:0)(obj:1013;t:379.255;nodes:6497933;fails:6497544;restarts:0)(obj:1012;t:379.841;nodes:6507599;fails:6507204;restarts:0)(obj:983;t:379.855;nodes:6507890;fails:6507492;restarts:0)(obj:980;t:381.127;nodes:6528378;fails:6527980;restarts:0)(obj:976;t:384.429;nodes:6580908;fails:6580506;restarts:0)(obj:974;t:412.424;nodes:6955779;fails:6955377;restarts:0)(obj:964;t:449.821;nodes:7424146;fails:7423743;restarts:0)(obj:962;t:463.238;nodes:7591291;fails:7590891;restarts:0)(obj:928;t:545.948;nodes:8653801;fails:8653393;restarts:0),false,1800.009,27750787,27750384,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD08_c23.xml.lzma
data/xcsp/cop23/GBACP-UD09_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.004,10838479,10837875,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD09_c23.xml.lzma
data/xcsp/cop23/GBACP-UD10_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:635;t:0.206;nodes:359;fails:25;restarts:0)(obj:580;t:0.213;nodes:381;fails:46;restarts:0)(obj:556;t:0.223;nodes:423;fails:87;restarts:0)(obj:554;t:0.225;nodes:426;fails:92;restarts:0)(obj:548;t:0.229;nodes:438;fails:98;restarts:0)(obj:544;t:0.237;nodes:472;fails:130;restarts:0)(obj:462;t:1.173;nodes:5884;fails:5543;restarts:0)(obj:460;t:1.528;nodes:11132;fails:10791;restarts:0)(obj:454;t:1.589;nodes:12028;fails:11685;restarts:0)(obj:450;t:6.615;nodes:60083;fails:59738;restarts:0)(obj:446;t:8.646;nodes:84744;fails:84399;restarts:0),false,1800.007,16713153,16712817,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-UD10_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD01_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.017,11354193,11353551,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD01_c23.xml.lzma
data/xcsp/cop23/Hsp-10405_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:290;t:0.167;nodes:83;fails:63;restarts:0)(obj:210;t:0.181;nodes:100;fails:83;restarts:0)(obj:198;t:0.196;nodes:112;fails:100;restarts:0),true,0.241,153,148,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/Hsp-10405_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD02_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.005,15017809,15017540,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD02_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD03_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:7470;t:26.604;nodes:121433;fails:120894;restarts:0)(obj:7461;t:26.608;nodes:121436;fails:120896;restarts:0)(obj:7453;t:26.748;nodes:122707;fails:122169;restarts:0)(obj:7436;t:63.066;nodes:522152;fails:521611;restarts:0)(obj:7412;t:320.017;nodes:4323394;fails:4322854;restarts:0),false,1800.005,29772039,29771506,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD03_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD04_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.006,3592059,3591863,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD04_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD05_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.006,7693721,7693440,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD05_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD06_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.004,15185214,15184886,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD06_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD07_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:5773;t:574.807;nodes:1408738;fails:1408080;restarts:0)(obj:5730;t:574.907;nodes:1410396;fails:1409740;restarts:0)(obj:5707;t:587.310;nodes:1673645;fails:1672992;restarts:0)(obj:5687;t:670.991;nodes:3432005;fails:3431343;restarts:0)(obj:5647;t:670.992;nodes:3432008;fails:3431343;restarts:0)(obj:5587;t:671.039;nodes:3432744;fails:3432077;restarts:0)(obj:5565;t:702.704;nodes:3946904;fails:3946239;restarts:0)(obj:5555;t:708.123;nodes:4043121;fails:4042457;restarts:0)(obj:5528;t:728.451;nodes:4374800;fails:4374131;restarts:0)(obj:5518;t:779.751;nodes:5205293;fails:5204626;restarts:0),false,1800.006,20921253,20920594,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD07_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD08_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1050;t:8.233;nodes:21060;fails:20678;restarts:0)(obj:1030;t:8.438;nodes:22940;fails:22561;restarts:0)(obj:937;t:8.452;nodes:23066;fails:22681;restarts:0)(obj:936;t:8.510;nodes:23650;fails:23269;restarts:0)(obj:906;t:8.518;nodes:23815;fails:23425;restarts:0)(obj:863;t:8.585;nodes:25047;fails:24659;restarts:0)(obj:846;t:8.594;nodes:25199;fails:24815;restarts:0)(obj:764;t:8.621;nodes:25634;fails:25245;restarts:0)(obj:761;t:8.755;nodes:27898;fails:27510;restarts:0)(obj:661;t:8.760;nodes:28010;fails:27617;restarts:0)(obj:653;t:8.767;nodes:28114;fails:27724;restarts:0)(obj:582;t:8.868;nodes:29571;fails:29174;restarts:0)(obj:579;t:9.826;nodes:42646;fails:42249;restarts:0),false,1800.008,14884843,14884470,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD08_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD09_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1800.004,3077701,3077122,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD09_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD10_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1111;t:3.235;nodes:5795;fails:5463;restarts:0)(obj:1089;t:3.238;nodes:5801;fails:5467;restarts:0)(obj:1034;t:3.240;nodes:5809;fails:5473;restarts:0)(obj:1026;t:3.248;nodes:5852;fails:5515;restarts:0)(obj:1012;t:3.291;nodes:6484;fails:6144;restarts:0)(obj:1010;t:3.292;nodes:6496;fails:6155;restarts:0)(obj:1006;t:5.855;nodes:51473;fails:51135;restarts:0)(obj:988;t:61.923;nodes:834645;fails:834300;restarts:0)(obj:972;t:542.934;nodes:7528495;fails:7528148;restarts:0),false,1800.007,23457569,23457228,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GBACP-table-UD10_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x100-25-1_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:18894;t:0.267;nodes:100;fails:0;restarts:0)(obj:18948;t:0.270;nodes:106;fails:7;restarts:0)(obj:19502;t:0.272;nodes:112;fails:13;restarts:0)(obj:19609;t:0.275;nodes:121;fails:19;restarts:0)(obj:19650;t:0.275;nodes:127;fails:24;restarts:0)(obj:19901;t:0.276;nodes:133;fails:29;restarts:0)(obj:19905;t:0.279;nodes:139;fails:36;restarts:0)(obj:20119;t:0.287;nodes:151;fails:50;restarts:0)(obj:20124;t:0.330;nodes:230;fails:125;restarts:0)(obj:20519;t:0.355;nodes:280;fails:177;restarts:0)(obj:20521;t:0.404;nodes:381;fails:278;restarts:0)(obj:20537;t:1.582;nodes:4561;fails:4442;restarts:0)(obj:20628;t:1.583;nodes:4567;fails:4449;restarts:0)(obj:20642;t:1.587;nodes:4597;fails:4478;restarts:0)(obj:20974;t:1.594;nodes:4633;fails:4514;restarts:0)(obj:21006;t:32.128;nodes:185986;fails:185865;restarts:0)(obj:21103;t:32.163;nodes:186145;fails:186034;restarts:0)(obj:21130;t:40.582;nodes:239932;fails:239808;restarts:0)(obj:21212;t:46.709;nodes:277519;fails:277389;restarts:0)(obj:21411;t:422.416;nodes:2878265;fails:2878133;restarts:0)(obj:21565;t:446.746;nodes:3060803;fails:3060675;restarts:0),false,1800.010,13290122,13290002,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GeneralizedMKP-0-OR05x100-25-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x100-50-1_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:36138;t:0.282;nodes:102;fails:0;restarts:0)(obj:36204;t:0.285;nodes:108;fails:7;restarts:0)(obj:36700;t:0.287;nodes:114;fails:13;restarts:0)(obj:36701;t:0.314;nodes:144;fails:44;restarts:0)(obj:36783;t:0.329;nodes:173;fails:72;restarts:0)(obj:37187;t:0.331;nodes:183;fails:81;restarts:0)(obj:37212;t:0.345;nodes:213;fails:113;restarts:0)(obj:37271;t:0.483;nodes:520;fails:413;restarts:0)(obj:37302;t:0.569;nodes:753;fails:645;restarts:0)(obj:37377;t:0.935;nodes:2336;fails:2225;restarts:0)(obj:37415;t:0.952;nodes:2430;fails:2317;restarts:0)(obj:37438;t:0.953;nodes:2439;fails:2322;restarts:0)(obj:37508;t:0.958;nodes:2461;fails:2349;restarts:0)(obj:37512;t:1.153;nodes:3370;fails:3246;restarts:0)(obj:37647;t:1.860;nodes:6743;fails:6626;restarts:0)(obj:37678;t:1.993;nodes:7429;fails:7313;restarts:0)(obj:37679;t:3.160;nodes:12660;fails:12540;restarts:0)(obj:37697;t:8.011;nodes:36719;fails:36593;restarts:0)(obj:37740;t:8.026;nodes:36809;fails:36676;restarts:0)(obj:37791;t:22.627;nodes:108965;fails:108834;restarts:0)(obj:37971;t:39.635;nodes:188534;fails:188404;restarts:0)(obj:38000;t:1477.226;nodes:7879814;fails:7879682;restarts:0),false,1800.009,9631014,9630890,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GeneralizedMKP-0-OR05x100-50-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x100-75-1_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:54315;t:0.237;nodes:106;fails:0;restarts:0)(obj:54974;t:0.240;nodes:112;fails:7;restarts:0)(obj:55199;t:0.243;nodes:118;fails:12;restarts:0)(obj:55250;t:0.244;nodes:124;fails:17;restarts:0)(obj:55442;t:0.263;nodes:145;fails:39;restarts:0)(obj:55802;t:0.273;nodes:166;fails:55;restarts:0)(obj:55824;t:0.355;nodes:320;fails:212;restarts:0)(obj:55826;t:0.356;nodes:326;fails:217;restarts:0)(obj:55882;t:0.357;nodes:332;fails:222;restarts:0)(obj:56259;t:0.381;nodes:390;fails:272;restarts:0)(obj:56283;t:0.483;nodes:642;fails:527;restarts:0)(obj:56457;t:0.565;nodes:874;fails:751;restarts:0)(obj:56648;t:1.006;nodes:2823;fails:2702;restarts:0)(obj:56840;t:1.663;nodes:6912;fails:6784;restarts:0)(obj:57014;t:1.668;nodes:6942;fails:6817;restarts:0)(obj:57042;t:3.826;nodes:21337;fails:21207;restarts:0)(obj:57181;t:3.832;nodes:21384;fails:21254;restarts:0)(obj:57206;t:51.006;nodes:372239;fails:372110;restarts:0)(obj:57256;t:76.154;nodes:563601;fails:563470;restarts:0)(obj:57286;t:77.768;nodes:575929;fails:575797;restarts:0)(obj:57303;t:95.083;nodes:705539;fails:705404;restarts:0)(obj:57506;t:435.923;nodes:3374580;fails:3374442;restarts:0),false,1800.014,14122441,14122322,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GeneralizedMKP-0-OR05x100-75-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x250-25-1_c23.xml.lzma,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=Best;bestFreq=1;last=true),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:46500;t:0.196;nodes:254;fails:0;restarts:0)(obj:46532;t:0.205;nodes:265;fails:14;restarts:0)(obj:46764;t:0.214;nodes:279;fails:32;restarts:0)(obj:46886;t:0.226;nodes:306;fails:59;restarts:0)(obj:46989;t:0.263;nodes:403;fails:156;restarts:0)(obj:47055;t:0.311;nodes:546;fails:297;restarts:0)(obj:47302;t:0.407;nodes:832;fails:577;restarts:0)(obj:47388;t:0.706;nodes:1985;fails:1733;restarts:0)(obj:47501;t:0.849;nodes:2983;fails:2730;restarts:0)(obj:47620;t:0.849;nodes:2989;fails:2735;restarts:0)(obj:47675;t:1.091;nodes:4692;fails:4432;restarts:0)(obj:47780;t:3.829;nodes:22868;fails:22606;restarts:0)(obj:47844;t:5.601;nodes:32661;fails:32407;restarts:0)(obj:47870;t:18.414;nodes:112851;fails:112582;restarts:0)(obj:48010;t:19.748;nodes:121117;fails:120851;restarts:0)(obj:48015;t:92.847;nodes:591996;fails:591743;restarts:0)(obj:48040;t:95.010;nodes:606616;fails:606360;restarts:0)(obj:48121;t:96.233;nodes:614352;fails:614101;restarts:0)(obj:48192;t:99.503;nodes:634678;fails:634410;restarts:0)(obj:48452;t:897.672;nodes:5713014;fails:5712740;restarts:0),false,1800.011,11531826,11531565,0,-f -varh DOMWDEG -last -lc 1 -best Best -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h30m00s data/xcsp/cop23/GeneralizedMKP-0-OR05x250-25-1_c23.xml.lzma
