instance,maxRuntime,variableSelection,valueSelection,restarts,solutionsOverTime,isOptimal,runtime,nodes,fails,restarts,memory,vars,varsWithoutView,constraints,args
data/xcsp/cop23/ProgressiveParty-rally-red12-05_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.008,1,0,0,2048.00,1136,1123,651,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/ProgressiveParty-rally-red12-05_c23.xml.lzma
data/xcsp/cop23/ProgressiveParty-rally-red12-07_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.012,1,0,0,2048.00,1580,1567,879,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/ProgressiveParty-rally-red12-07_c23.xml.lzma
data/xcsp/cop23/ProgressiveParty-rally-red12-09_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.011,1,0,0,2048.00,2024,2011,1107,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/ProgressiveParty-rally-red12-09_c23.xml.lzma
data/xcsp/cop23/ProgressiveParty-rally-red42-03_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.036,1,0,0,2048.00,8086,8044,3993,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/ProgressiveParty-rally-red42-03_c23.xml.lzma
data/xcsp/cop23/ProgressiveParty-rally-red42-06_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.062,1,0,0,2048.00,16087,16045,7080,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/ProgressiveParty-rally-red42-06_c23.xml.lzma
data/xcsp/cop23/ProgressiveParty-rally-red42-09_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.057,1,0,0,2048.00,24088,24046,10167,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/ProgressiveParty-rally-red42-09_c23.xml.lzma
data/xcsp/cop23/ProgressiveParty-rally-red42-12_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.068,1,0,0,2048.00,32089,32047,13254,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/ProgressiveParty-rally-red42-12_c23.xml.lzma
data/xcsp/cop23/RIP-25-0-j060-01-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.012,1,0,0,2048.00,140,69,157,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-0-j060-01-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-0-j090-01-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.013,1,0,0,2048.00,200,99,232,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-0-j090-01-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-0-j120-01-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.017,1,0,0,2048.00,260,129,307,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-0-j120-01-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-1-j060-10-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.021,1,0,0,2048.00,140,69,157,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-1-j060-10-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-1-j090-10-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.022,1,0,0,2048.00,200,99,232,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-1-j090-10-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-1-j120-10-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.021,1,0,0,2048.00,260,129,307,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-1-j120-10-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-2-j060-20-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.013,1,0,0,2048.00,140,69,176,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-2-j060-20-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-2-j090-20-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.015,1,0,0,2048.00,200,99,260,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-2-j090-20-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-2-j120-20-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.032,1,0,0,2048.00,260,129,307,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-2-j120-20-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-3-j060-30-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.022,1,0,0,2048.00,140,69,176,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-3-j060-30-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-3-j090-30-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.027,1,0,0,2048.00,200,99,260,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-3-j090-30-01_c23.xml.lzma
data/xcsp/cop23/RIP-25-3-j120-30-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.023,1,0,0,2048.00,260,129,344,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/RIP-25-3-j120-30-01_c23.xml.lzma
data/xcsp/cop23/Rulemining-fmeas--hab-10-2_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.179,1,0,0,2048.00,7657,7650,7841,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Rulemining-fmeas--hab-10-2_c23.xml.lzma
data/xcsp/cop23/Rulemining-hab-07-3-30_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.176,1,0,0,2048.00,7169,7162,7359,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Rulemining-hab-07-3-30_c23.xml.lzma
data/xcsp/cop23/Rulemining-hab-07-3-50_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.222,1,0,0,2048.00,7169,7162,7359,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Rulemining-hab-07-3-50_c23.xml.lzma
data/xcsp/cop23/Rulemining-hab-08-3-30_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.230,1,0,0,2048.00,8155,8148,8373,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Rulemining-hab-08-3-30_c23.xml.lzma
data/xcsp/cop23/Rulemining-hab-08-3-50_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.186,1,0,0,2048.00,8155,8148,8373,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Rulemining-hab-08-3-50_c23.xml.lzma
data/xcsp/cop23/Rulemining-hab-09-3-30_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.188,1,0,0,2048.00,9141,9134,9387,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Rulemining-hab-09-3-30_c23.xml.lzma
data/xcsp/cop23/Rulemining-hab-09-3-50_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.239,1,0,0,2048.00,9141,9134,9387,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Rulemining-hab-09-3-50_c23.xml.lzma
data/xcsp/cop23/Rulemining-hab-10-3-30_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.214,1,0,0,2048.00,10127,10120,10401,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Rulemining-hab-10-3-30_c23.xml.lzma
data/xcsp/cop23/Rulemining-hab-10-3-50_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.209,1,0,0,2848.00,10127,10120,10401,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Rulemining-hab-10-3-50_c23.xml.lzma
data/xcsp/cop23/SREFLP-Cl07_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.012,1,0,0,2048.00,181,180,175,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-Cl07_c23.xml.lzma
data/xcsp/cop23/SREFLP-Cl12_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.020,1,0,0,2048.00,913,912,902,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-Cl12_c23.xml.lzma
data/xcsp/cop23/SREFLP-Cl15_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.028,1,0,0,2048.00,1770,1769,1756,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-Cl15_c23.xml.lzma
data/xcsp/cop23/SREFLP-Cl20_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.045,1,0,0,2048.00,4159,4158,4140,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-Cl20_c23.xml.lzma
data/xcsp/cop23/SREFLP-Cl30_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.065,1,0,0,2048.00,13886,13885,13857,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-Cl30_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko042-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.116,1,0,0,2048.00,37835,36971,37793,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko042-1_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko042-2_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.117,1,0,0,2048.00,37834,37833,37793,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko042-2_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko042-3_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.121,1,0,0,2048.00,37834,37833,37793,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko042-3_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko042-4_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.142,1,0,0,2048.00,37834,37833,37793,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko042-4_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko042-5_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.118,1,0,0,2048.00,37834,37833,37793,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko042-5_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko049-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.187,1,0,0,3648.00,59918,58739,59869,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko049-1_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko049-2_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.180,1,0,0,4096.00,59917,59916,59869,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko049-2_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko049-3_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.183,1,0,0,3936.00,59917,59916,59869,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko049-3_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko049-4_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.184,1,0,0,3936.00,59917,59916,59869,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko049-4_c23.xml.lzma
data/xcsp/cop23/SREFLP-sko049-5_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,0.165,1,0,0,3488.00,59917,59916,59869,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/SREFLP-sko049-5_c23.xml.lzma
data/xcsp/cop23/Sonet-s2ring02_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.005,1,0,0,2048.00,74,74,31,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s2ring02_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.006,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring01_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring02_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.006,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring02_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring03_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.007,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring03_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring04_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.006,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring04_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring05_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.006,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring05_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring06_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.007,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring06_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring07_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.007,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring07_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring08_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.006,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring08_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring09_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.006,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring09_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring10_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.006,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring10_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring11_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.006,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring11_c23.xml.lzma
data/xcsp/cop23/Sonet-s3ring12_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=ReverseBest;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.006,1,0,0,2048.00,108,108,43,-f -varh DOMWDEG -lc 1 -best ReverseBest -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Sonet-s3ring12_c23.xml.lzma
