instance,maxRuntime,variableSelection,valueSelection,restarts,solutionsOverTime,isOptimal,runtime,nodes,fails,restarts,memory,vars,varsWithoutView,constraints,args
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_06.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1382;t:0.794;nodes:452;fails:0;restarts:0)(obj:1374;t:0.808;nodes:479;fails:77;restarts:0)(obj:1353;t:0.821;nodes:500;fails:108;restarts:0)(obj:1348;t:0.861;nodes:522;fails:158;restarts:0)(obj:1343;t:0.870;nodes:541;fails:178;restarts:0)(obj:1342;t:0.889;nodes:560;fails:202;restarts:0)(obj:1335;t:0.900;nodes:590;fails:220;restarts:0)(obj:1333;t:0.904;nodes:604;fails:233;restarts:0)(obj:1325;t:0.911;nodes:622;fails:248;restarts:0)(obj:1320;t:0.923;nodes:643;fails:276;restarts:0)(obj:1319;t:0.978;nodes:689;fails:340;restarts:0)(obj:1318;t:0.989;nodes:719;fails:381;restarts:0)(obj:1313;t:0.995;nodes:742;fails:399;restarts:0)(obj:1312;t:1.000;nodes:757;fails:417;restarts:0),false,1.017,757,442,0,2048.00,1166,551,1001,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_06.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_07.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1525;t:0.926;nodes:452;fails:0;restarts:0)(obj:1496;t:0.938;nodes:468;fails:45;restarts:0)(obj:1490;t:0.996;nodes:495;fails:100;restarts:0),false,1.017,496,129,0,2048.00,1166,551,1001,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_07.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_08.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1357;t:0.842;nodes:452;fails:0;restarts:0)(obj:1353;t:0.870;nodes:473;fails:78;restarts:0)(obj:1346;t:0.876;nodes:496;fails:95;restarts:0)(obj:1326;t:0.886;nodes:532;fails:120;restarts:0)(obj:1322;t:0.901;nodes:539;fails:163;restarts:0)(obj:1321;t:0.904;nodes:544;fails:169;restarts:0)(obj:1316;t:0.907;nodes:550;fails:171;restarts:0),false,1.017,551,245,0,2048.00,1164,551,1001,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_08.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_09.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1230;t:0.913;nodes:452;fails:0;restarts:0)(obj:1228;t:0.934;nodes:468;fails:75;restarts:0)(obj:1217;t:0.951;nodes:490;fails:99;restarts:0)(obj:1212;t:0.956;nodes:511;fails:118;restarts:0),false,1.016,511,191,0,2048.00,1164,551,1001,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_09.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_10.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1505;t:0.862;nodes:452;fails:0;restarts:0)(obj:1475;t:0.871;nodes:457;fails:24;restarts:0)(obj:1457;t:0.875;nodes:468;fails:28;restarts:0)(obj:1443;t:0.881;nodes:488;fails:50;restarts:0)(obj:1438;t:0.892;nodes:509;fails:104;restarts:0)(obj:1421;t:0.896;nodes:520;fails:114;restarts:0)(obj:1402;t:0.901;nodes:535;fails:127;restarts:0)(obj:1400;t:0.905;nodes:548;fails:142;restarts:0)(obj:1396;t:0.910;nodes:568;fails:156;restarts:0),false,1.016,568,262,0,2048.00,1162,551,1001,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_10_10.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_01.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.007,255,0,0,2048.00,1728,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_01.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_02.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.007,288,0,0,2048.00,1729,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_02.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_03.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.008,332,0,0,2048.00,1735,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_03.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_04.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.004,356,0,0,2048.00,1727,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_04.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_05.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.006,359,0,0,2048.00,1739,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_05.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_06.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.005,364,0,0,2048.00,1728,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_06.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_07.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.017,356,0,0,2048.00,1731,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_07.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_08.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.004,249,0,0,2048.00,1726,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_08.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_09.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.012,304,0,0,2048.00,1730,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_09.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_10.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.015,319,0,0,2048.00,1727,826,1506,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_15_10.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_01.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.006,271,0,0,2048.00,2291,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_01.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_02.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.012,255,0,0,2048.00,2290,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_02.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_03.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.014,255,0,0,2048.00,2291,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_03.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_04.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.039,269,0,0,2048.00,2284,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_04.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_05.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.098,180,0,0,2048.00,2290,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_05.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_06.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.135,281,0,0,2048.00,2291,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_06.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_07.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.005,344,0,0,2048.00,2289,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_07.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_08.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.008,339,0,0,2048.00,2286,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_08.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_09.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.008,267,0,0,2048.00,2285,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_09.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_10.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.170,216,0,0,2048.00,2294,1101,2011,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_010_20_10.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_01.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.004,580,0,0,2048.00,2164,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_01.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_02.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.094,542,0,0,2048.00,2167,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_02.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_03.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.005,537,0,0,2048.00,2163,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_03.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_04.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.007,612,0,0,2048.00,2159,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_04.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_05.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.006,609,0,0,2048.00,2165,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_05.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_06.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.009,585,0,0,2048.00,2164,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_06.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_07.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.006,508,0,0,2048.00,2166,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_07.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_08.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.006,573,0,0,2048.00,2163,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_08.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_09.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.006,553,0,0,2048.00,2170,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_09.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_10.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.006,424,0,0,2048.00,2164,1051,1986,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_05_10.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_01.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.042,276,0,0,2048.00,4287,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_01.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_02.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.010,339,0,0,2048.00,4289,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_02.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_03.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.012,313,0,0,2048.00,4295,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_03.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_04.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.009,308,0,0,2048.00,4292,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_04.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_05.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.009,271,0,0,2048.00,4289,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_05.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_06.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.004,268,0,0,2048.00,4295,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_06.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_07.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.004,174,0,0,2048.00,4289,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_07.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_08.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.005,189,0,0,2048.00,4282,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_08.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_09.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.006,237,0,0,2048.00,4296,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_09.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_10.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.005,261,0,0,2048.00,4291,2101,3991,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_10_10.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_01.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.052,125,0,0,2048.00,6397,3151,5996,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_01.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_02.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.006,158,0,0,2048.00,6398,3151,5996,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_02.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_03.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.010,171,0,0,2048.00,6399,3151,5996,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_03.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_04.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.014,190,0,0,2048.00,6399,3151,5996,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_04.txt
data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_05.txt,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=BESTSUBSET;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.013,178,0,0,2048.00,6398,3151,5996,-f -varh DOMWDEG -lc 1 -valsel MIN;BestSubset;1;false -restarts NONE;0;1.0;0;false -limit 00h00m01s data/jobshop/ValladaRuizFraminan2015/small/vrf_020_15_05.txt
